anjia_12	84	anjia_12	B	好不容易把人东家盼回来了	29	28,29	Elaboration
anjia_12	85	anjia_12	B	人家不认你这个赠予书	30	29,30	Contrast
anjia_12	86	anjia_12	B	你说怎么办？	31	30,31	Q-elab / Follow-up question
anjia_12	87	anjia_12	B	要不，我把儿子给叫回来	32	31,32	Answer / Question answer pair
anjia_12	88	anjia_12	A	干嘛	33	32,33	Commentary
anjia_12	89	anjia_12	A	打架啊？	34	33,34	Q-elab / Follow-up question
anjia_12	90	anjia_12	A	难道人，真的要为财死？	35	34,35	Q-elab / Follow-up question
anjia_14	132	anjia_14	A	你那个前妻张乘乘啊	1	0,1	<root>
anjia_14	133	anjia_14	A	她找到过我	2	1,2	Elaboration
anjia_14	134	anjia_14	A	想让我劝你回头	3	2,3	Elaboration
anjia_14	135	anjia_14	B	有酒都堵不住你的嘴吗？	4	3,4	Q-elab / Follow-up question
anjia_14	136	anjia_14	B	你就不能不要破坏，这个美好的夜晚吗？	5	4,5	Q-elab / Follow-up question
anjia_14	137	anjia_14	A	你到底有没有想过回头啊？	6	5,6	Q-elab / Follow-up question
anjia_14	138	anjia_14	A	千万不要回头！	7	6,7	Commentary
anjia_14	139	anjia_14	A	自由哎！自由对一个男人多重要啊！	8	7,8	Commentary
anjia_14	140	anjia_14	A	一定要远离那些，有可能伤及到你自由的群体	9	8,9	Result
anjia_14	141	anjia_14	A	说到孩子	10	9,10	Alternation
anjia_14	142	anjia_14	A	你想要吧？	11	10,11	Elaboration
anjia_14	143	anjia_14	A	你想要我就打官司帮你要回来	12	11,12	Conditional
anjia_14	144	anjia_14	B	不要	13	12,13	Commentary
anjia_14	145	anjia_14	A	这么绝情？	14	13,14	Commentary
anjia_14	146	anjia_14	B	我直觉这个孩子不是我的	15	14,15	Explanation
anjia_14	147	anjia_14	A	不过说到你被绿的这件事情	16	15,16	Alternation
anjia_14	148	anjia_14	A	我觉得你也是有责任的	17	16,17	Continuation
anjia_14	149	anjia_14	B	我有什么责任？	18	17,18	Q-elab / Follow-up question
anjia_14	150	anjia_14	A	因为你对老婆，永远是那种应付的态度	19	18,19	Explanation
anjia_14	151	anjia_14	A	你永远会把客户放在老婆前面	20	19,20	Elaboration
anjia_15	155	anjia_15	A	我看你账上还有多少钱	1	0,1	<root>
anjia_15	156	anjia_15	A	三百一十六	2	1,2	Answer / Question answer pair
anjia_15	157	anjia_15	A	死丫头，你跟我还留一手！	3	2,3	Commentary
anjia_15	158	anjia_15	B	我自己不要留几个钱吃饭吗？	4	3,4	Contrast
anjia_15	159	anjia_15	B	我回上海不用路费吗？	5	4,5	Parallel
anjia_15	160	anjia_15	A	你都跟你们领导住一块了	6	7,6	Conditional
anjia_15	161	anjia_15	A	还愁没饭吃吗？	7	4,7	Answer / Question answer pair
anjia_15	162	anjia_15	A	你爷你爸，他们都需要营养费	8	7,8	Alternation
anjia_15	163	anjia_15	B	你别胡说八道	9	7,9	Commentary
anjia_15	164	anjia_15	B	营养费我可以给	10	8,10	Elaboration
anjia_15	165	anjia_15	B	但从这个月起	11	10,11	Contrast
anjia_15	166	anjia_15	B	房家栋的房贷，我不管了	12	11,12	Elaboration
anjia_15	167	anjia_15	A	你跟我还讨价还价！	13	12,13	Commentary
anjia_15	168	anjia_15	A	你弟弟的房贷，千万要记得还呐	14	13,14	Elaboration
anjia_18	228	anjia_18	A	湿鞋了吧？	1	0,1	<root>
anjia_18	229	anjia_18	B	你怎么知道？	2	1,2	Q-elab / Follow-up question
anjia_18	230	anjia_18	A	我早就跟你说过，不要玩火	3	2,3	Answer / Question answer pair
anjia_18	231	anjia_18	A	这种不忠不义不孝不悌之事，不能做	4	3,4	Commentary
anjia_18	232	anjia_18	A	你这下后悔了吧？	5	4,5	Q-elab / Follow-up question
anjia_18	233	anjia_18	B	后悔了，兄弟	6	5,6	Answer / Question answer pair
anjia_18	234	anjia_18	A	你别碰我	7	6,7	Result
anjia_18	235	anjia_18	B	听我跟你说	8	6,8	Continuation
anjia_18	236	anjia_18	A	行	9	8,9	Acknowledgement
anjia_18	237	anjia_18	A	既然你来找我	10	11,10	Background
anjia_18	238	anjia_18	A	那我就送你一句话	11	9,11	Elaboration
anjia_18	239	anjia_18	A	出来混呢，退早是要还的	12	11,12	Elaboration
anjia_18	240	anjia_18	A	你等着吧	13	12,13	Result
anjia_18	241	anjia_18	B	你是说劈我的雷正在路上了？	14	13,14	Clarification Q
anjia_18	242	anjia_18	B	那照你这么说	15	14,15	Answer / Question answer pair
anjia_18	243	anjia_18	B	那我还真有点害怕	16	15,16	Conditional
anjia_19	247	anjia_19	A	你还想怎么样？	1	0,1	<root>
anjia_19	248	anjia_19	A	哪个女人能有这样的待遇啊	2	1,2	Q-elab / Follow-up question
anjia_19	249	anjia_19	B	你能有句实话吗？	3	2,3	Q-elab / Follow-up question
anjia_19	250	anjia_19	B	刘秘书手上新伤摞旧伤	4	3,4	Elaboration
anjia_19	251	anjia_19	B	哪个板栗是你亲手炒熟的？	5	2,5	Answer / Question answer pair
anjia_19	252	anjia_19	B	你告诉我	6	5,6	Continuation
anjia_19	253	anjia_19	A	他告诉你了？	7	6,7	Q-elab / Follow-up question
anjia_19	254	anjia_19	B	我眼睛瞎吗？	8	7,8	Answer / Question answer pair
anjia_19	255	anjia_19	B	我自己不会看吗！	9	8,9	Q-elab / Follow-up question
anjia_19	256	anjia_19	A	那也是我命令他，亲自替我剥的	10	5,10	Answer / Question answer pair
anjia_2	258	anjia_2	A	店里来新店长了？女的？	1	0,1	<root>
anjia_2	259	anjia_2	B	你说你，不好好学习	2	1,2	Commentary
anjia_2	260	anjia_2	B	生意也不好好做	3	2,3	Parallel
anjia_2	261	anjia_2	B	一天到晚就琢磨这点什么破事	4	3,4	Result
anjia_2	262	anjia_2	A	每人都有自己擅长的领域	5	4,5	Contrast
anjia_2	263	anjia_2	A	再说了，现在都大数据时代了	6	5,6	Elaboration
anjia_2	264	anjia_2	A	信息很重要	7	6,7	Result
anjia_2	265	anjia_2	B	这酒炒菜不错，有什么	8	7,8	Alternation
anjia_2	266	anjia_2	A	哎，徐姑姑，我这么好的酒	9	8,9	Result
anjia_2	267	anjia_2	A	你拿来炒菜	10	9,10	Contrast
anjia_2	268	anjia_2	A	你太浪费了吧！	11	10,11	Commentary
anjia_2	269	anjia_2	B	这酒，炒草头应该不错	12	11,12	Commentary
anjia_4	289	anjia_4	A	我要是借你钱的话	1	0,1	<root>
anjia_4	290	anjia_4	A	你什么时候能还？	2	1,2	Conditional
anjia_4	291	anjia_4	B	你有钱吗？	3	2,3	Q-elab / Follow-up question
anjia_4	292	anjia_4	A	不多	4	3,4	Answer / Question answer pair
anjia_4	293	anjia_4	B	那我周转一下	5	4,5	Result
anjia_4	294	anjia_4	B	等到发了工资以后就还给你	6	5,6	Continuation
anjia_4	295	anjia_4	B	在这之前呢	7	6,7	Elaboration
anjia_4	296	anjia_4	B	你每天都可以坐我的车去上班	8	7,8	Conditional
anjia_4	297	anjia_4	B	就当是我给你的利息了	9	6,9	Elaboration
anjia_4	298	anjia_4	A	借钱可以	10	11,10	Conditional
anjia_4	299	anjia_4	A	给我打个借条	11	5,11	Acknowledgement
anjia_4	300	anjia_4	B	没问题	12	11,12	Acknowledgement
anjia_4	301	anjia_4	A	对了，还有一点	13	11,13	Elaboration
anjia_4	302	anjia_4	A	我必须要强调一下	14	13,14	Continuation
anjia_4	303	anjia_4	A	你要是带女人回来	15	14,15	Elaboration
anjia_4	304	anjia_4	A	必须提前三个小时通知我	16	15,16	Conditional
anjia_4	305	anjia_4	B	同理	17	16,17	Parallel
anjia_4	306	anjia_4	B	你要是带男人回来	18	17,18	Elaboration
anjia_4	307	anjia_4	B	也必须要提前三个小时通知我	19	18,19	Conditional
anjia_4	308	anjia_4	A	我没有男人	20	19,20	Contrast
anjia_4	309	anjia_4	B	你不可能一辈子没有	21	20,21	Contrast
anjia_4	310	anjia_4	A	你放心	22	21,22	Commentary
anjia_4	311	anjia_4	A	我不可能跟你住一辈子	23	22,23	Elaboration
anjia_5	313	anjia_5	A	韩大哥，你猜最后怎么着？	1	0,1	<root>
anjia_5	314	anjia_5	A	转来转去	2	1,2	Continuation
anjia_5	315	anjia_5	A	洪店长把你这单生意送给了我	3	2,3	Elaboration
anjia_5	316	anjia_5	B	我知道	4	3,4	Acknowledgement
anjia_5	317	anjia_5	A	你想要的房子	5	4,5	Explanation
anjia_5	318	anjia_5	A	他没给你找到	6	5,6	Continuation
anjia_5	319	anjia_5	A	我给你找到了	7	6,7	Contrast
anjia_5	320	anjia_5	B	开什么玩笑？	8	7,8	Commentary
anjia_5	321	anjia_5	B	我是捉弄他的	9	8,9	Elaboration
anjia_5	322	anjia_5	B	地下二层的豪宅，哥听都没听说过	10	9,10	Explanation
anjia_5	323	anjia_5	A	你来看一下这个	11	7,11	Continuation
anjia_5	324	anjia_5	A	你开的这个玩笑，和这家深坑国际公寓很接近	12	11,12	Elaboration
anjia_5	325	anjia_5	A	你只要负二层	13	12,13	Continuation
anjia_5	326	anjia_5	A	人家都有负十七层呢	14	13,14	Contrast
anjia_5	327	anjia_5	A	选吧，想要哪一层？	15	12,15	Result
anjia_5	328	anjia_5	B	哎呦，真没听说过	16	15,16	Answer / Question answer pair
anjia_5	329	anjia_5	B	这我得去看看	17	16,17	Result
anjia_5	330	anjia_5	B	不过你得受累	18	17,18	Contrast
anjia_5	331	anjia_5	B	先陪我走个秀	19	18,19	Elaboration
anjia_5	332	anjia_5	B	让隔壁那小子知道	20	19,20	Result
anjia_5	333	anjia_5	B	什么叫山外有山人外有人，学无止境	21	20,21	Elaboration
anjia_5	334	anjia_5	A	没问题，呵	22	21,22	Acknowledgement
anjia_5	335	anjia_5	B	似锦啊，你还别说，卖房子啊	23	22,23	Continuation
anjia_5	336	anjia_5	B	你可真是个高人	24	23,24	Commentary
anjia_5	337	anjia_5	A	谢谢韩大哥夸奖	25	24,25	Acknowledgement
anjia_6	345	anjia_6	A	我也不知道我做错了什么	1	0,1	<root>
anjia_6	346	anjia_6	A	今天的生日会，还是我提议的	2	1,2	Background
anjia_6	347	anjia_6	B	不是你的问题	3	2,3	Explanation
anjia_6	348	anjia_6	B	是我自己	4	3,4	Continuation
anjia_6	349	anjia_6	B	今天，是我妈妈的忌日	5	4,5	Elaboration
anjia_6	350	anjia_6	A	对不起	6	5,6	Commentary
anjia_6	351	anjia_6	B	所以，我从来都不过生日	7	5,7	Result
anjia_6	352	anjia_6	A	其实咱俩挺像的	8	7,8	Commentary
anjia_6	353	anjia_6	A	我呢，是有妈等于没妈	9	8,9	Explanation
anjia_6	354	anjia_6	A	你是生下来就没有妈	10	9,10	Parallel
anjia_6	355	anjia_6	B	谁跟你一样啊！	11	10,11	Commentary
anjia_6	356	anjia_6	B	谁说我生下来就没妈	12	10,12	Commentary
anjia_6	357	anjia_6	B	我有	13	12,13	Elaboration
anjia_6	358	anjia_6	B	我妈对我好着呢！	14	13,14	Elaboration
anjia_6	359	anjia_6	B	谁像你妈这么奇葩	15	9,15	Commentary
anjia_6	360	anjia_6	A	你自己说的	16	12,16	Answer / Question answer pair
anjia_6	361	anjia_6	A	你生日是你妈忌日	17	16,17	Elaboration
anjia_6	362	anjia_6	A	难道你妈不是难产？	18	17,18	Continuation
anjia_6	363	anjia_6	B	不是，你理解错了	19	18,19	Answer / Question answer pair
anjia_9	368	anjia_9	A	我记得，你考过了小提琴的	1	0,1	<root>
anjia_9	369	anjia_9	A	十二级是吧？	2	1,2	Elaboration
anjia_9	370	anjia_9	B	啊，怎么了？	3	2,3	Answer / Question answer pair
anjia_9	371	anjia_9	B	徐文昌别又我下套！	4	2,4	Commentary
anjia_9	372	anjia_9	B	你不要再说话了！	5	4,5	Continuation
anjia_9	373	anjia_9	A	这次这个你一定会喜欢	6	5,6	Contrast
anjia_9	374	anjia_9	A	我向你保证	7	6,7	Elaboration
anjia_9	375	anjia_9	A	是我一个朋友的孩子	8	7,8	Explanation
anjia_9	376	anjia_9	A	又漂亮又文静	9	7,9	Commentary
anjia_9	377	anjia_9	A	又有灵气	10	9,10	Elaboration
anjia_9	378	anjia_9	A	特别特别适合你	11	10,11	Commentary
anjia_9	379	anjia_9	A	正好也是学小提琴的	12	11,12	Elaboration
anjia_9	380	anjia_9	A	特别适合你	13	11,13	Parallel
anjia_9	381	anjia_9	B	我求你了，别再蒙我了	14	13,14	Commentary
anjia_9	382	anjia_9	B	就是你客户的孩子对不对？对不对？	15	8,15	Clarification Q
anjia_9	383	anjia_9	A	反正对也不对	16	15,16	Answer / Question answer pair
anjia_9	384	anjia_9	B	什么叫对也不对？	17	16,17	Clarification Q
anjia_9	385	anjia_9	B	我发现徐文昌	18	17,18	Continuation
anjia_9	386	anjia_9	B	自从你当这个房屋中介以后	19	18,19	Background
anjia_9	387	anjia_9	B	全天下的人，都是你朋友了是不是？	20	18,20	Elaboration
anjia_9	388	anjia_9	A	人艰不拆嘛	21	20,21	Commentary
anjia_9	389	anjia_9	A	是，她其实是，我那个门店的同事的，客户的孩子	22	15,22	Answer / Question answer pair
anjia_9	390	anjia_9	B	门店的	23	22,23	Clarification Q
anjia_9	391	anjia_9	B	客户的	24	23,24	Elaboration
anjia_9	392	anjia_9	B	同事的	25	23,25	Elaboration
anjia_9	393	anjia_9	A	门店同事	26	25,26	Answer / Question answer pair
anjia_9	394	anjia_9	B	不不不	27	26,27	Commentary
anjia_9	395	anjia_9	B	雨露均沾对不对	28	27,28	Clarification Q
anjia_9	396	anjia_9	B	讲的雨露均沾就是你是不是？	29	28,29	Q-elab / Follow-up question
anjia_9	397	anjia_9	A	行，那你不反对	30	29,30	Answer / Question answer pair
anjia_9	398	anjia_9	A	那我就当成你同意了	31	30,31	Conditional
anjia_9	399	anjia_9	A	来我拍点照片	32	31,32	Continuation
anjia_9	400	anjia_9	A	给那个孩子看看	33	32,33	Narration
anjia_9	401	anjia_9	A	回头让她过来练琴	34	33,34	Narration
anjia_9	402	anjia_9	B	我真拿你没办法	35	34,35	Commentary
anjia_9	403	anjia_9	A	比个耶	36	35,36	Continuation
anjia_9	404	anjia_9	B	耶	37	36,37	Acknowledgement
anjia_9	405	anjia_9	A	帅气！	38	37,38	Commentary
banshimitangbanshishang_1	411	banshimitangbanshishang_1	A	他闪婚了！	1	0,1	<root>
banshimitangbanshishang_1	412	banshimitangbanshishang_1	B	真的！	2	1,2	Clarification Q
banshimitangbanshishang_1	413	banshimitangbanshishang_1	A	对！	3	2,3	Answer / Question answer pair
banshimitangbanshishang_1	414	banshimitangbanshishang_1	A	让我给他找一套房子住	4	1,4	Result
banshimitangbanshishang_1	415	banshimitangbanshishang_1	A	哎，你知道的	5	4,5	Continuation
banshimitangbanshishang_1	416	banshimitangbanshishang_1	A	阿姨盼了这么多年，就盼这一天哦！	6	5,6	Elaboration
banshimitangbanshishang_1	417	banshimitangbanshishang_1	A	唉哦，所以小江哦，阿姨要对不住你了哦，	7	6,7	Result
banshimitangbanshishang_1	418	banshimitangbanshishang_1	A	哎，这套房子的房租和押金，我全退给你	8	7,8	Elaboration
banshimitangbanshishang_1	419	banshimitangbanshishang_1	A	这个月的水电费你也不用交了！	9	8,9	Parallel
banshimitangbanshishang_1	420	banshimitangbanshishang_1	A	好不啦？	10	9,10	Q-elab / Follow-up question
banshimitangbanshishang_1	421	banshimitangbanshishang_1	B	不是，这么着急啊？	11	10,11	Commentary
banshimitangbanshishang_1	422	banshimitangbanshishang_1	B	您儿子不是在国外吗？	12	11,12	Q-elab / Follow-up question
banshimitangbanshishang_1	423	banshimitangbanshishang_1	A	他，在，国外	13	12,13	Answer / Question answer pair
banshimitangbanshishang_1	424	banshimitangbanshishang_1	A	但是，他明天就回来了呀！	14	13,14	Contrast
banshimitangbanshishang_1	425	banshimitangbanshishang_1	A	你说他，马上就要拖家带口的	15	14,15	Elaboration
banshimitangbanshishang_1	426	banshimitangbanshishang_1	A	不方便和我这个老太婆挤在一起	16	15,16	Result
banshimitangbanshishang_1	427	banshimitangbanshishang_1	A	你说对不啦！	17	16,17	Continuation
banshimitangbanshishang_1	428	banshimitangbanshishang_1	B	唉，那个，张姨，您是不是想涨房租啊？	18	17,18	Q-elab / Follow-up question
banshimitangbanshishang_1	429	banshimitangbanshishang_1	B	如果是的话，我们可以谈的	19	18,19	Conditional
banshimitangbanshishang_1	430	banshimitangbanshishang_1	A	哎哟！瞧你这话说的	20	19,20	Commentary
banshimitangbanshishang_1	431	banshimitangbanshishang_1	A	你看张姨我，像是那么势利的人吗？	21	20,21	Commentary
banshimitangbanshishang_1	432	banshimitangbanshishang_1	B	不像	22	21,22	Answer / Question answer pair
banshimitangbanshishang_1	433	banshimitangbanshishang_1	A	哎，行了行了，小江，多退你一个月的房租	23	22,23	Continuation
banshimitangbanshishang_1	434	banshimitangbanshishang_1	A	哎，算违约金	24	23,24	Elaboration
banshimitangbanshishang_1	435	banshimitangbanshishang_1	A	好吧？	25	24,25	Q-elab / Follow-up question
banshimitangbanshishang_1	436	banshimitangbanshishang_1	A	你呢，就赶紧地把东西收拾收拾	26	25,26	Result
banshimitangbanshishang_1	437	banshimitangbanshishang_1	A	快点搬走！	27	26,27	Narration
banshimitangbanshishang_1	438	banshimitangbanshishang_1	A	哎，我们俩也算是好聚好散	28	27,28	Commentary
banshimitangbanshishang_1	439	banshimitangbanshishang_1	A	好不啦！	29	28,29	Q-elab / Follow-up question
banshimitangbanshishang_1	440	banshimitangbanshishang_1	B	不是，张姨	30	29,30	Contrast
banshimitangbanshishang_1	441	banshimitangbanshishang_1	B	你看我这么多东西	31	30,31	Explanation
banshimitangbanshishang_1	442	banshimitangbanshishang_1	B	我来不及	32	31,32	Result
banshimitangbanshishang_1	443	banshimitangbanshishang_1	A	哎呀！东西多也可以慢慢收拾好的呀！	33	32,33	Elaboration
banshimitangbanshishang_1	444	banshimitangbanshishang_1	A	就这样了，你赶紧收拾啊！	34	33,34	Result
banshimitangbanshishang_1	445	banshimitangbanshishang_1	A	搬出去啊，好吧	35	34,35	Narration
banshimitangbanshishang_10	460	banshimitangbanshishang_10	A	不是，你这个位置	1	0,1	<root>
banshimitangbanshishang_10	461	banshimitangbanshishang_10	A	不会是阑尾炎吧？	2	1,2	Elaboration
banshimitangbanshishang_10	462	banshimitangbanshishang_10	B	没那么严重	3	2,3	Answer / Question answer pair
banshimitangbanshishang_10	463	banshimitangbanshishang_10	A	让你平时不注意休息和饮食	4	3,4	Commentary
banshimitangbanshishang_10	464	banshimitangbanshishang_10	A	光吃药怎么行啊？	5	4,5	Elaboration
banshimitangbanshishang_10	465	banshimitangbanshishang_10	A	你现在赶紧起来	6	5,6	Continuation
banshimitangbanshishang_10	466	banshimitangbanshishang_10	A	跟我去医院做检查	7	6,7	Narration
banshimitangbanshishang_10	467	banshimitangbanshishang_10	B	我不去	8	7,8	Commentary
banshimitangbanshishang_10	468	banshimitangbanshishang_10	B	我怕疼	9	8,9	Explanation
banshimitangbanshishang_10	469	banshimitangbanshishang_10	A	别闹了，大哥	10	9,10	Commentary
banshimitangbanshishang_10	470	banshimitangbanshishang_10	A	要真是闸尾炎的话	11	10,11	Explanation
banshimitangbanshishang_10	471	banshimitangbanshishang_10	A	拖下去发炎穿孔是要命的！	12	11,12	Conditional
banshimitangbanshishang_10	472	banshimitangbanshishang_10	A	不行，我帮你请假	13	12,13	Result
banshimitangbanshishang_10	473	banshimitangbanshishang_10	B	唉，不用了	14	13,14	Commentary
banshimitangbanshishang_10	474	banshimitangbanshishang_10	B	我有很重要的工作没做完	15	14,15	Explanation
banshimitangbanshishang_10	475	banshimitangbanshishang_10	B	不能耽误	16	15,16	Continuation
banshimitangbanshishang_10	476	banshimitangbanshishang_10	A	什么工作能比你身体更重要？	17	16,17	Commentary
banshimitangbanshishang_11	478	banshimitangbanshishang_11	A	江君，我马上就要进去了	1	0,1	<root>
banshimitangbanshishang_11	479	banshimitangbanshishang_11	B	对啊，	2	1,2	Acknowledgement
banshimitangbanshishang_11	480	banshimitangbanshishang_11	B	不然你以为我们在这儿干嘛？	3	2,3	Continuation
banshimitangbanshishang_11	481	banshimitangbanshishang_11	B	玩游戏啊？	4	3,4	Q-elab / Follow-up question
banshimitangbanshishang_11	482	banshimitangbanshishang_11	A	你知道	5	4,5	Alternation
banshimitangbanshishang_11	483	banshimitangbanshishang_11	A	做手术一般都有很大的风险的	6	5,6	Elaboration
banshimitangbanshishang_11	484	banshimitangbanshishang_11	B	你这个手术	7	6,7	Commentary
banshimitangbanshishang_11	485	banshimitangbanshishang_11	B	我觉得医生应该闭着眼睛	8	7,8	Continuation
banshimitangbanshishang_11	486	banshimitangbanshishang_11	B	都能做完吧	9	8,9	Conditional
banshimitangbanshishang_11	487	banshimitangbanshishang_11	A	喂！这好歹也是个手术啊！	10	9,10	Contrast
banshimitangbanshishang_11	488	banshimitangbanshishang_11	A	你能不能不要说得跟玩一样？	11	10,11	Commentary
banshimitangbanshishang_11	489	banshimitangbanshishang_11	B	我难道还不算是在安慰你吗？	12	11,12	Q-elab / Follow-up question
banshimitangbanshishang_11	490	banshimitangbanshishang_11	A	切，你是不会明白，我躺着进去的感受的！	13	12,13	Commentary
banshimitangbanshishang_11	491	banshimitangbanshishang_11	B	放心吧，	14	13,14	Acknowledgement
banshimitangbanshishang_11	492	banshimitangbanshishang_11	B	我会在外面给你送祝福的！	15	14,15	Continuation
banshimitangbanshishang_13	526	banshimitangbanshishang_13	A	乔总有什么事情不能在公司说	1	0,1	<root>
banshimitangbanshishang_13	527	banshimitangbanshishang_13	A	非要约出来？	2	1,2	Elaboration
banshimitangbanshishang_13	528	banshimitangbanshishang_13	B	有很多事情都不能在办公室说	3	2,3	Elaboration
banshimitangbanshishang_13	529	banshimitangbanshishang_13	B	先吃饭吧，	4	3,4	Alternation
banshimitangbanshishang_13	530	banshimitangbanshishang_13	B	都是你喜欢吃的	5	4,5	Continuation
banshimitangbanshishang_13	531	banshimitangbanshishang_13	B	其实今天在公司我遇到一个女孩	6	5,6	Alternation
banshimitangbanshishang_13	532	banshimitangbanshishang_13	B	她告诉我，你有女朋友了，	7	6,7	Elaboration
banshimitangbanshishang_13	533	banshimitangbanshishang_13	B	是真的吗？	8	7,8	Continuation
banshimitangbanshishang_13	534	banshimitangbanshishang_13	A	我没有女朋友	9	8,9	Answer / Question answer pair
banshimitangbanshishang_13	535	banshimitangbanshishang_13	B	我就说嘛，你怎么可能会有女朋友呢！	10	9,10	Commentary
banshimitangbanshishang_13	536	banshimitangbanshishang_13	A	我为什么就不能有女朋友呢？	11	10,11	Clarification Q
banshimitangbanshishang_13	537	banshimitangbanshishang_13	B	袁帅，大家都说，	12	11,12	Alternation
banshimitangbanshishang_13	538	banshimitangbanshishang_13	B	爱情是瞬间的冲动，	13	14,13	Background
banshimitangbanshishang_13	539	banshimitangbanshishang_13	B	你相信永恒的爱情吗？	14	12,14	Elaboration
